id,unix,date,symbol,open,high,low,close,volto,volfrom
9929167,1591056000,2020-06-02 00:00:00,XRP/USD,0.2111,0.2146,0.197,0.203,69602630.0,14129333.89
9929168,1590969600,2020-06-01 00:00:00,XRP/USD,0.2023,0.2132,0.2011,0.211,52791085.0,11138918.935
9929169,1590883200,2020-05-31 00:00:00,XRP/USD,0.2072,0.2137,0.2003,0.2024,43893675.0,8884079.82
9929170,1590796800,2020-05-30 00:00:00,XRP/USD,0.1975,0.2082,0.1957,0.2071,42410607.0,8783236.7097
9929171,1590710400,2020-05-29 00:00:00,XRP/USD,0.2005,0.203,0.1963,0.1975,30154462.0,5955506.245
9929172,1590624000,2020-05-28 00:00:00,XRP/USD,0.198,0.2011,0.1949,0.2005,32346107.0,6485394.453500001
9929173,1590537600,2020-05-27 00:00:00,XRP/USD,0.1938,0.2005,0.1937,0.198,36377269.0,7202699.262
9929174,1590451200,2020-05-26 00:00:00,XRP/USD,0.1962,0.1971,0.1914,0.1938,31899266.0,6182077.7508
9929175,1590364800,2020-05-25 00:00:00,XRP/USD,0.1926,0.1973,0.1897,0.1963,36311700.0,7127986.71
9929176,1590278400,2020-05-24 00:00:00,XRP/USD,0.1988,0.2015,0.1921,0.1924,32155400.0,6186698.96
9929177,1590192000,2020-05-23 00:00:00,XRP/USD,0.2004,0.2024,0.198,0.199,29625728.0,5895519.872
9929178,1590105600,2020-05-22 00:00:00,XRP/USD,0.1941,0.2025,0.1918,0.2003,48295699.0,9673628.5097
9929179,1590019200,2020-05-21 00:00:00,XRP/USD,0.2016,0.2031,0.1889,0.1942,49904017.0,9691360.101400001
9929180,1589932800,2020-05-20 00:00:00,XRP/USD,0.205,0.2061,0.1965,0.2017,41461837.0,8362852.522899999
9929181,1589846400,2020-05-19 00:00:00,XRP/USD,0.2053,0.2066,0.2007,0.205,34456549.0,7063592.545
9929182,1589760000,2020-05-18 00:00:00,XRP/USD,0.2014,0.2087,0.2011,0.2054,39942896.0,8204270.8384
9929183,1589673600,2020-05-17 00:00:00,XRP/USD,0.1995,0.205,0.1989,0.2014,26330901.0,5303043.461399999
9929184,1589587200,2020-05-16 00:00:00,XRP/USD,0.1981,0.2023,0.1966,0.1998,28612963.0,5716870.0074000005
9929185,1589500800,2020-05-15 00:00:00,XRP/USD,0.204,0.2048,0.1948,0.1981,44097195.0,8735654.329499999
9929186,1589414400,2020-05-14 00:00:00,XRP/USD,0.2021,0.2065,0.1984,0.204,42312518.0,8631753.672
9929187,1589328000,2020-05-13 00:00:00,XRP/USD,0.1973,0.2044,0.1959,0.2023,39104446.0,7910829.4258
9929188,1589241600,2020-05-12 00:00:00,XRP/USD,0.1929,0.2001,0.1914,0.1974,41790725.0,8249489.114999999
