id,unix,date,symbol,open,high,low,close,volto,volfrom
9928829,1594339200,2020-07-10 00:00:00,ETH/USD,242.0,242.12,235.56,241.2,71281.88112286,17193189.72683383
9928830,1594252800,2020-07-09 00:00:00,ETH/USD,247.11,247.67,237.04,242.0,107698.9573371,26063147.6755782
9928831,1594166400,2020-07-08 00:00:00,ETH/USD,239.37,249.0,237.91,247.14,135216.77486401,33417473.73989143
9928832,1594080000,2020-07-07 00:00:00,ETH/USD,241.71,243.82,234.55,239.37,84359.1623332,20193052.687698085
9928833,1593993600,2020-07-06 00:00:00,ETH/USD,227.62,241.99,227.08,241.65,140881.46531449,34044006.093246505
9928834,1593907200,2020-07-05 00:00:00,ETH/USD,229.34,229.93,223.5,227.67,45635.09435721,10389741.932306001
9928835,1593820800,2020-07-04 00:00:00,ETH/USD,224.98,231.04,224.5,229.34,50798.99631699,11650241.815338487
9928836,1593734400,2020-07-03 00:00:00,ETH/USD,226.43,228.26,224.31,225.06,67562.68650168,15205658.224068101
9928837,1593648000,2020-07-02 00:00:00,ETH/USD,231.15,232.15,222.78,226.48,89324.15323347,20230134.224316284
9928838,1593561600,2020-07-01 00:00:00,ETH/USD,225.5,232.77,224.11,231.03,91282.48097,21088991.5784991
9928839,1593475200,2020-06-30 00:00:00,ETH/USD,227.81,228.69,222.93,225.48,57678.36075887,13005316.783910008
9928840,1593388800,2020-06-29 00:00:00,ETH/USD,224.94,229.98,220.98,227.81,81211.44620718,18500779.560457673
9928841,1593302400,2020-06-28 00:00:00,ETH/USD,220.74,227.93,217.35,224.76,67155.35599069,15093837.812467486
9928842,1593216000,2020-06-27 00:00:00,ETH/USD,229.45,231.1,215.16,220.76,131871.65434052,29111986.412213195
9928843,1593129600,2020-06-26 00:00:00,ETH/USD,231.94,233.25,227.3,229.44,82611.98976703,18954494.93214736
9928844,1593043200,2020-06-25 00:00:00,ETH/USD,234.44,235.24,227.05,231.97,115681.75713751,26834697.203188192
9928845,1592956800,2020-06-24 00:00:00,ETH/USD,243.08,249.04,230.66,234.44,145340.38961032,34073600.94024342
9928846,1592870400,2020-06-23 00:00:00,ETH/USD,243.24,244.8,240.73,243.12,73617.26296542,17897828.97215291
9928847,1592784000,2020-06-22 00:00:00,ETH/USD,227.7,246.95,227.2,243.23,166917.79861423,40599416.156939164
9928848,1592697600,2020-06-21 00:00:00,ETH/USD,228.8,231.29,226.86,227.68,44083.75435657,10036989.19190386
9928849,1592611200,2020-06-20 00:00:00,ETH/USD,228.67,230.67,225.5,228.8,44777.05564533,10244990.331651505
9928850,1592524800,2020-06-19 00:00:00,ETH/USD,231.05,231.9,226.43,228.66,66279.2578057,15155415.089851363
9928851,1592438400,2020-06-18 00:00:00,ETH/USD,233.69,234.5,227.37,231.05,64198.37536142,14833034.627256092
9928852,1592352000,2020-06-17 00:00:00,ETH/USD,235.35,237.0,227.5,233.71,89376.40701295,20888160.082996547
9928853,1592265600,2020-06-16 00:00:00,ETH/USD,230.96,236.02,228.78,235.34,86465.3143021,20348747.067856215
9928854,1592179200,2020-06-15 00:00:00,ETH/USD,231.34,234.0,217.79,230.98,240181.57688417,55477140.62870558
9928855,1592092800,2020-06-14 00:00:00,ETH/USD,238.18,238.59,229.75,231.34,108186.66771876,25027903.71005794
9928856,1592006400,2020-06-13 00:00:00,ETH/USD,237.57,238.8,234.11,238.17,46315.99128011,11031079.643183798
9928857,1591920000,2020-06-12 00:00:00,ETH/USD,230.14,239.54,227.84,237.53,133036.84861839,31600242.652326178
9928858,1591833600,2020-06-11 00:00:00,ETH/USD,248.27,250.26,225.2,230.15,240083.16277683,55255139.91308743
9928859,1591747200,2020-06-10 00:00:00,ETH/USD,244.04,250.56,242.13,248.16,142311.15342422,35315935.833754435
9928860,1591660800,2020-06-09 00:00:00,ETH/USD,246.55,249.99,238.91,244.03,111405.53181014,27186291.927628465
9928861,1591574400,2020-06-08 00:00:00,ETH/USD,244.79,247.97,240.82,246.55,93327.75056481,23009956.901753906
9928862,1591488000,2020-06-07 00:00:00,ETH/USD,241.92,245.45,234.48,244.81,128372.56725763,31426888.1903404
9928863,1591401600,2020-06-06 00:00:00,ETH/USD,240.04,244.52,237.67,241.92,60101.61055226,14539781.624802738
9928864,1591315200,2020-06-05 00:00:00,ETH/USD,243.18,247.9,238.65,240.04,117168.70393642,28125175.692898255
9928865,1591228800,2020-06-04 00:00:00,ETH/USD,244.59,246.73,236.17,243.18,159033.0192543,38673649.622260675
9928866,1591142400,2020-06-03 00:00:00,ETH/USD,237.7,245.39,233.28,244.6,112638.13782506,27551288.512009673
9928867,1591056000,2020-06-02 00:00:00,ETH/USD,248.42,253.6,225.6,237.71,270793.52134846,64370327.95974243
9928868,1590969600,2020-06-01 00:00:00,ETH/USD,231.43,251.46,230.59,248.41,216373.63959941,53749375.812889434
9928869,1590883200,2020-05-31 00:00:00,ETH/USD,243.85,245.46,229.46,231.54,162582.98189044,37644463.626912475
9928870,1590796800,2020-05-30 00:00:00,ETH/USD,220.55,247.36,218.33,243.84,254679.91896954,62101151.441532634
9928871,1590710400,2020-05-29 00:00:00,ETH/USD,220.39,224.84,217.52,220.62,135620.52543794,29920600.322118323
9928872,1590624000,2020-05-28 00:00:00,ETH/USD,208.41,220.68,204.5,220.44,146497.83268041,32293982.236069582
9928873,1590537600,2020-05-27 00:00:00,ETH/USD,200.87,208.48,200.76,208.41,77179.58901738,16084998.147112165
9928874,1590451200,2020-05-26 00:00:00,ETH/USD,204.13,205.03,196.65,200.91,100703.87164821,20232414.85284187
9928875,1590364800,2020-05-25 00:00:00,ETH/USD,199.63,205.71,198.01,204.06,81997.29845547,16732368.722823206
9928876,1590278400,2020-05-24 00:00:00,ETH/USD,206.61,210.67,199.3,199.63,106095.09791687,21179764.397144757
9928877,1590192000,2020-05-23 00:00:00,ETH/USD,207.3,211.3,204.56,206.66,67466.85940148,13942701.163909858
9928878,1590105600,2020-05-22 00:00:00,ETH/USD,198.61,209.28,196.12,207.32,129598.18331979,26868295.36585886
